Price,Close,High,Low,Open,Volume
Ticker,AIG,AIG,AIG,AIG,AIG
Date,,,,,
2005-03-01,795.8143920898438,807.2941798208734,795.8143920898438,799.4018348791293,412775
2005-03-02,779.4600219726562,794.9150691453483,777.5431497744252,794.9150691453483,726195
2005-03-03,778.2622680664062,787.727001978569,773.9492673432023,787.727001978569,559690
2005-03-04,779.9392700195312,782.5750241129045,770.9537945584767,778.2619520172065,532405
2005-03-07,788.5657958984375,804.5000336147732,782.3358480274712,785.3310082419715,378925
2005-03-08,799.5880737304688,805.2189169529366,787.2479540113532,787.7272089394095,458005
2005-03-09,785.929931640625,805.5782091812481,782.9347718401654,799.5878895803287,376060
2005-03-10,792.15966796875,795.9934861185054,786.0494997264525,788.3258498189946,300200
2005-03-11,775.2670288085938,785.6901981314427,774.0689650501976,784.7317617495274,424645
2005-03-14,764.9637451171875,771.433318961362,756.5772984205229,761.3695536757598,1162815
2005-03-15,741.841064453125,760.890233583034,735.6111185313159,760.77045646154,1358920
2005-03-16,753.5823974609375,759.6924957583033,731.0588046576597,735.6114340874652,854930
2005-03-17,728.4227905273438,754.1811622318469,727.584131242395,753.7019074621586,741965
2005-03-18,715.9628295898438,728.5424982943521,701.3465111180947,728.4227211753395,1621390
2005-03-21,693.67919921875,705.6598416923035,692.2415074971158,702.0656489502375,1074115
2005-03-22,673.311767578125,688.7668178272946,669.8373537627297,670.9156402913701,1463295
2005-03-23,679.3023681640625,684.6936568002852,669.478227579917,669.717855033,1133280
2005-03-24,666.2431030273438,683.015992529011,663.7271988516917,681.6981518891923,1055190
2005-03-28,683.1361694335938,687.3293938142159,649.1111194955047,652.9449392683081,1356845
2005-03-29,697.2728881835938,714.525030130514,684.2139680728291,688.8864445112824,1501380
2005-03-30,684.8131103515625,691.8817146950153,678.1039835798765,688.8865557569417,1263065
2005-03-31,663.8469848632812,679.9010657084629,661.3310806538705,676.9059068286898,1308645
2005-04-01,610.4136962890625,668.5198086934188,600.9489966325089,658.9352953071332,3518355
2005-04-04,638.5678100585938,655.9397298444279,600.828811903161,625.9881440067828,3371440
2005-04-05,634.9739379882812,657.7371546331442,631.3797458864608,648.152642361623,1217260
2005-04-06,634.8538818359375,642.8808488365135,621.9147374565155,634.973658937083,660895
2005-04-07,632.0986328125,643.9594974571382,631.9788556439822,641.563369094507,731760
2005-04-08,621.9149169921875,635.5728741692762,618.2009482966005,632.5777145360563,1042560
2005-04-11,624.1913452148438,631.9787612300001,615.2058651973556,621.7952172101803,776215
2005-04-12,637.3700561523438,643.3603762289634,627.785544029752,627.785544029752,998795
2005-04-13,618.3209838867188,642.7615259593967,618.3209838867188,639.7663650742178,840620
2005-04-14,615.6849975585938,621.9148706320792,614.4869337946144,618.3206793401412,582810
2005-04-15,612.3303833007812,630.4211530421088,611.6115377461715,615.8047608257241,679410
2005-04-18,614.1275634765625,621.1961701687861,611.6116583821897,616.4039142754879,522140
2005-04-19,617.96142578125,622.3942774155598,603.1054387915297,612.8097649625772,646960
2005-04-20,611.1322021484375,619.99786478661,610.892574822272,617.9611422001934,496825
2005-04-21,621.795166015625,622.873452778554,612.0908410833263,617.0029104008611,431300
2005-04-22,603.2251586914062,623.2328399500653,599.7507807799645,621.7951486809134,961355
2005-04-25,620.1177978515625,623.2328076271733,597.953653962696,602.0270635980227,828545
2005-04-26,611.8511352539062,625.9882720358481,608.1371305380396,615.2056989290105,764995
2005-04-27,621.1961059570312,624.7902975054808,606.2203078384914,609.814499386941,630095
2005-04-28,612.6896362304688,621.3156710658739,612.2104181666119,621.1958939714057,521410
2005-04-29,609.21533203125,617.7215542220085,599.0317915744838,612.809522780697,936620
2005-05-02,640.2451782226562,652.9446223621198,634.1350103591828,645.7562411985002,1354255
2005-05-03,638.5678100585938,643.7194681978709,631.8586840805568,640.3649052088525,700795
2005-05-04,651.3875122070312,652.2261717615928,639.5266475223171,642.1624033549241,529945
2005-05-05,645.99609375,652.9448500059937,642.0424973564191,652.5854454473082,316860
2005-05-06,648.6317749023438,651.0279025183494,644.5583287055294,647.5534882255365,345575
2005-05-09,653.9032592773438,654.7419186286614,641.5632157834367,648.5119717497518,397325
2005-05-10,638.2086181640625,652.345756762018,635.2134585829697,652.345756762018,413965
2005-05-11,637.48974609375,639.406692130439,629.3429265288614,638.2086282790137,319265
2005-05-12,628.743896484375,640.3651305027737,627.9052371610652,638.687811856154,295175
2005-05-13,623.5923461914062,632.8174541220212,619.6387493994363,630.1816985526988,374825
2005-05-16,632.6973266601562,634.6142721998737,621.4355732507972,622.9930412290707,261480
2005-05-17,639.5264892578125,640.7245531466896,625.9883819383041,628.3845097160585,263685
2005-05-18,637.968994140625,644.5583452538145,634.8540574094499,641.0839308718,362430
2005-05-19,634.9739379882812,642.7613542088923,632.6975870741848,638.5681300901017,336440
2005-05-20,644.0792236328125,647.3140112910679,632.9372422535138,634.9739658253064,389940
2005-05-23,640.364990234375,645.7562764009881,638.5678948455039,640.364990234375,327485
2005-05-24,644.5582885742188,644.6780656979568,635.3331832021655,637.9689380404674,306385
2005-05-25,647.9129638671875,649.3506552194145,640.3651756730204,645.1574314310973,427420
2005-05-26,667.44140625,668.9989479051128,646.595137114732,648.2723827928222,768490
2005-05-27,675.7080078125,681.8181041654543,668.7592521441956,673.3118801252216,746220
2005-05-31,665.5242919921875,683.0159903089009,663.487569363092,682.6565858741182,850150
2005-06-01,673.629638671875,678.4327020492145,668.8265752945354,670.0273411388703,685870
2005-06-02,671.1082153320312,676.0313271198113,668.9467776798859,676.0313271198113,417275
2005-06-03,661.5020141601562,670.0274233858701,658.620146464426,670.0274233858701,403835
2005-06-06,658.6199340820312,663.6631642788201,655.3778522920302,662.8226136978692,282615
2005-06-07,663.182861328125,671.1079586809935,657.8995363817993,657.8995363817993,333110
2005-06-08,659.8208618164062,664.5038781403221,658.2598808047456,662.222393615556,238245
2005-06-09,667.025146484375,667.5054819360174,658.6197891029337,659.9406016616001,262830
2005-06-10,661.5020141601562,669.7872555297358,657.419380472695,669.7872555297358,249210
2005-06-13,666.4251708984375,671.2282351932009,658.7402387112379,661.622106603674,280340
2005-06-14,667.2656860351562,668.9467144748353,661.622071133579,666.4251351708463,216715
2005-06-15,665.34423828125,670.8678044183736,660.1809604815965,669.4268709352577,380705
2005-06-16,663.182861328125,666.4249432775295,660.1809471692172,665.2241776139663,319870
2005-06-17,667.025146484375,670.0270598348897,663.182682737936,670.0270598348897,448355
2005-06-20,668.5863647460938,671.1080168314254,663.4230866031667,667.0253839059892,296010
2005-06-21,675.9109497070312,677.2317624814125,667.0252554227387,669.4267864953678,408675
2005-06-22,671.82861328125,679.5135454118412,670.5077999254974,679.033209670325,323580
2005-06-23,662.8226928710938,675.7909482912214,662.4624778044922,671.2280531067779,405980
2005-06-24,654.8976440429688,664.0234340745363,654.5373557007597,663.423051222751,430390
2005-06-27,660.7816772460938,662.4627793740802,656.4589479012119,659.2206957209396,401195
2005-06-28,662.462646484375,664.6240107232471,660.1811616667665,664.6240107232471,326500
2005-06-29,702.2078857421875,704.969632662581,687.4384797862266,691.280945335395,1541600
2005-06-30,697.6449584960938,707.7314209465495,696.5642399160695,704.2491706677436,766265
2005-07-01,703.7688598632812,706.8908951552988,700.7669451338031,701.8476637519888,393300
2005-07-05,714.3357543945312,716.497118632594,703.8890750734597,705.4500562848972,442635
2005-07-06,710.1328735351562,720.9397649757655,710.0127529902402,715.0559836536423,519860
2005-07-07,711.69384765625,715.5363125681176,698.3653043640455,708.2115977979181,505940
2005-07-08,721.0596313476562,722.7407322433792,711.9338435137723,714.455421568452,355345
2005-07-11,726.7035522460938,731.1464008250256,718.8985737359748,721.3001055852421,452650
2005-07-12,726.58349609375,727.7842621248346,721.7804319694113,722.2607676974221,260425
2005-07-13,727.5442504882812,728.8650639574674,722.2608500336354,726.4635316215284,261000
2005-07-14,728.264404296875,733.6678500006441,727.3038063851006,730.0655528647981,352975
2005-07-15,734.9889526367188,735.4692884263737,727.0639251300723,728.3847386181961,289755
2005-07-18,721.6603393554688,733.5479516321406,720.4595733998024,731.8668499786326,322005
2005-07-19,728.8648681640625,731.7467355086197,725.7429062815681,726.3432892042732,269650
2005-07-20,728.264404296875,732.3470370330697,722.1405284815058,728.8647871528493,308435
2005-07-21,727.0640258789062,730.3061096859523,722.2609604726047,723.46172682418,264870
2005-07-22,729.345458984375,730.306057338989,723.9420107895946,726.9439264533615,209685
2005-07-25,726.4631958007812,731.8666410588036,723.8214967946315,729.3450625872932,227235
2005-07-26,724.061767578125,728.5046156356435,722.9810490572137,727.66406492926,235055
2005-07-27,729.9454956054688,731.1462613009612,724.0617143819867,724.0617143819867,329660
2005-07-28,729.2249755859375,733.1874876329193,726.4632292070665,730.6659090454546,290050
2005-07-29,722.8612670898438,730.6662475484551,722.260883977643,728.2647150996515,280030
2005-08-01,721.5404663085938,726.1033633841585,716.9774959440738,723.7018308929186,268245
2005-08-02,729.4654541015625,731.1465560685705,720.5797550570081,721.5404266318421,275500
2005-08-03,732.8275146484375,733.3078503899083,724.4221521953102,725.5028709691471,275475
2005-08-04,734.0280151367188,735.1087335195442,725.622655724709,730.0655032145548,321040
2005-08-05,730.3057861328125,732.2269821285857,728.1444223153353,731.2663841306992,343175
2005-08-08,732.466796875,736.90964292366,730.6656490138321,730.6656490138321,311845
2005-08-09,737.5106201171875,739.6719846352792,731.2666211735146,732.5874346876392,402605
2005-08-10,747.3568115234375,765.2481815200223,746.7564285043117,752.8803059838183,871575
2005-08-11,752.5198364257812,756.3623011069534,742.9137113673099,744.4746920315279,401580
2005-08-12,748.0770874023438,752.5199354845091,743.9944543995047,752.5199354845091,270235
2005-08-15,746.39599609375,748.6774804419432,742.5536041436351,746.5161166477715,266285
2005-08-16,740.1521606445312,749.0377846981551,739.1914892537072,746.5162055195852,346595
2005-08-17,738.4710083007812,744.7150054677776,737.0300746024079,739.4316063367195,234560
2005-08-18,737.1499633789062,739.9117093471965,729.5850821633203,738.2306083461976,280890
2005-08-19,734.9889526367188,738.7113717841661,733.0677560560019,737.8708207967456,274555
2005-08-22,732.466796875,740.5119386459961,729.5849309815736,735.8289248914016,284510
2005-08-23,728.8648681640625,730.9061847590463,725.7429062815681,729.5852983557363,286650
2005-08-24,718.658447265625,730.4259393466892,716.3769625619041,727.4240243622882,438995
2005-08-25,716.8576049804688,720.0996892085265,715.4166705136685,718.6587547417262,237855
2005-08-26,711.69384765625,716.7370782725186,708.8119806501187,712.6544455619863,350230
2005-08-29,714.8160400390625,716.6171891773882,696.4443334859299,700.0466317625812,369030
2005-08-30,711.8137817382812,715.656246039227,705.329691938789,712.1739967345457,331380
2005-08-31,712.656494140625,712.656494140625,698.8126602172852,709.0450592041016,527430
2005-09-01,714.4627075195312,717.5925905803798,704.3506532885266,707.2398326330659,422005
2005-09-02,714.2218017578125,724.0930770206489,712.1753062134036,723.9727251841595,345300
2005-09-06,723.4911499023438,724.2134078500695,716.7498308073438,716.7498308073438,366900
2005-09-07,724.2133178710938,725.7783323548358,718.7961635115946,720.2407527024327,280880
2005-09-08,719.39794921875,723.9724931370356,717.4718796030427,721.4444441072179,297080
2005-09-09,737.093994140625,739.0201372197132,719.6387220058608,721.0833109464655,415835
2005-09-12,734.4456176757812,746.6041620645153,731.4360878976066,735.167948907452,356345
2005-09-13,734.3248291015625,740.7050137414185,726.3797046028444,732.5191123086898,388765
2005-09-14,731.5565795898438,740.5851697440507,729.5100844599192,737.6959915047626,347700
2005-09-15,733.7234497070312,739.9832871066401,731.1954737739474,735.8902967175112,327495
2005-09-16,737.936767578125,738.7794506863172,731.6769303849383,735.5291435403497,658865
2005-09-19,726.5005493164062,737.9367634315774,725.4170891155535,737.9367634315774,350840
2005-09-20,728.4266967773438,742.2705363921575,726.3802749185218,730.1120631638745,434020
2005-09-21,715.0641479492188,728.6672054290433,714.4622421007767,722.7685721992117,525980
2005-09-22,714.703125,721.4444421111702,706.6375707412045,715.0642538675903,527175
2005-09-23,723.0095825195312,731.1955643113863,714.4625452352232,718.0739818581477,473430
2005-09-26,730.5938720703125,736.733286736495,727.4639153293099,732.7607199833835,371530
2005-09-27,731.43603515625,736.7328365738422,725.0558471815431,733.602955220165,335570
2005-09-28,733.7234497070312,737.0941087760954,728.3062954434026,734.4457075522389,391870
2005-09-29,749.4932861328125,751.1786522425274,730.1119432453412,731.3157551880375,459505
2005-09-30,745.8821411132812,750.6973907614622,740.9465396138471,750.5770389102091,282565
2005-10-03,740.825927734375,743.9558095171598,735.52912559059,743.1131264295323,287105
2005-10-04,736.2513427734375,746.2430405149844,733.4825900452945,742.7519565480766,271455
2005-10-05,735.6494750976562,745.7615251678392,733.7234053104083,736.7329352747661,375135
2005-10-06,742.1497802734375,745.8815664858569,736.1307228502952,739.7421573041806,388820
2005-10-07,744.7986450195312,749.3731168208132,738.6591585317411,746.9654923490997,322735
2005-10-10,744.5575561523438,752.9842382753291,738.6588492763192,746.483625533377,247150
2005-10-11,742.8722534179688,748.6506090014052,737.9366542881971,742.9926786862823,293455
2005-10-12,740.5852661132812,749.0119513537367,737.2146067120719,737.2146067120719,341890
2005-10-13,749.6139526367188,753.4661667879542,739.0204188269763,739.140770670035,361775
2005-10-14,751.6603393554688,756.5959398035419,745.0393724995905,752.3825972588921,292545
2005-10-17,759.6052856445312,760.5683204400782,747.5671670130806,748.1690729446532,353855
2005-10-18,756.1137084960938,762.0124121666073,755.1506743289153,759.6047900112626,311080
2005-10-19,764.18017578125,764.18017578125,750.0955545510305,752.9847339994959,317330
2005-10-20,755.993896484375,764.3002282401463,752.3824606731439,764.1798029615288,329715
2005-10-21,757.4385986328125,763.6984363355353,754.9105491024584,759.0035396897781,334220
2005-10-24,767.068603515625,767.4297322240618,760.2068641560707,762.0125811730685,331580
2005-10-25,767.4303588867188,770.3195378630652,759.7259305997105,763.2170157398897,284630
2005-10-26,764.42041015625,771.7636319504948,761.5312327594269,763.8185043214812,341250
2005-10-27,759.966064453125,768.6335205703369,758.6419014035391,764.4201809900767,259210
2005-10-28,774.0509643554688,774.8936472853492,761.5312926182596,762.0128467138596,383910
2005-10-31,780.070556640625,782.3578299466566,775.1349544222064,778.2648377595124,391035
2005-11-01,783.4406127929688,787.8947306251592,776.5788716433599,780.0699548435496,472345
2005-11-02,797.1643676757812,800.2942496687286,780.6721276171172,783.4408806839334,554995
2005-11-03,793.5527954101562,804.1463251179384,788.7375479543601,799.3310776621424,433960
2005-11-04,794.3952026367188,798.4881174683886,784.4035088546681,793.5525199295215,312215
2005-11-07,798.6089477539062,800.0534634419688,786.0892729750801,794.5159573714438,302975
2005-11-08,792.710693359375,797.2851670998782,790.4234197516738,794.5164124786446,254370
2005-11-09,798.9696044921875,803.4237211643232,780.069751677869,785.4869027311876,492170
2005-11-10,808.8412475585938,810.7673172147477,797.6457380733004,798.969975252398,357500
2005-11-11,809.4428100585938,812.3319133169591,805.5905989059569,809.5631618079695,225275
2005-11-14,812.5729370117188,816.1843722873264,804.7481605812355,807.1557840983073,291185
2005-11-15,802.7015991210938,812.332092388233,795.358377394833,810.6468001513832,562815
2005-11-16,798.4883422851562,808.2392618284338,793.4323180932539,800.2940599626328,486980
2005-11-17,807.3966674804688,808.8412564759343,797.4050432636751,798.488429904138,327805
2005-11-18,808.6004638671875,814.3787462632209,798.2476374942323,814.3787462632209,490050
2005-11-21,814.1377563476562,814.9804391480926,802.942323355654,807.3964408938218,340960
2005-11-22,822.92578125,824.3703702175966,809.6838504175844,810.1654045650656,396720
2005-11-23,831.4729614257812,833.0379023276689,820.1570992585565,822.9258521580275,473650
2005-11-25,829.0654296875,835.4456192896969,824.6113101058247,834.4825842794361,109395
2005-11-28,821.3610229492188,831.7138516211807,819.5553047072925,830.38961415885,416460
2005-11-29,819.3142700195312,825.5741059853327,816.4251658255891,824.0091653625924,313555
2005-11-30,810.0247802734375,821.6068741546759,809.6627800094587,821.6068741546759,325840
2005-12-01,818.1080322265625,820.6416657460184,812.0756766618861,812.0756766618861,325795
2005-12-02,811.834228515625,820.4001417169336,805.922492157223,815.5742585303634,268260
2005-12-05,800.3731689453125,812.0758828017152,797.2362990731164,809.5423222762855,392410
2005-12-06,801.94091796875,814.2469312113847,798.6834330461244,807.1287261447994,409380
2005-12-07,795.1849975585938,809.3007228247232,790.6004225384107,805.5606922223187,429715
2005-12-08,794.5819702148438,802.3034160041859,793.3754989125819,796.8742951440073,291130
2005-12-09,796.5123291015625,801.700140717373,791.324517485752,797.5981090376191,284010
2005-12-12,793.6165161132812,801.6998855938749,791.8068098252589,797.7185464876534,221405
2005-12-13,795.4266357421875,799.2873592236084,787.8258801102132,792.0485303098851,385265
2005-12-14,796.14990234375,800.3725490403876,792.2891820651156,795.0640494526259,293560
2005-12-15,787.825439453125,798.4423678607478,787.825439453125,798.4423678607478,372055
2005-12-16,786.0159301757812,792.7721389542039,783.9649145561038,790.8418146281268,522570
2005-12-19,794.0992431640625,806.163953410745,792.0482276946971,796.2708762810358,388355
2005-12-20,789.2736206054688,797.477611564324,786.8606777565601,796.150522452293,285455
2005-12-21,801.5794067382812,806.525908660396,793.9785801029658,795.0644335186253,356515
2005-12-22,819.1937255859375,819.9175786573732,797.5978674300685,797.9598676029248,444525
2005-12-23,821.606689453125,822.8131603627479,818.469894542962,820.4002185435023,182730
2005-12-27,819.797119140625,831.1379770280422,817.3841769209323,825.2262391349338,280865
2005-12-28,825.3468017578125,827.0358906538319,820.2796823440499,820.4002999921308,223010
2005-12-29,833.6715087890625,834.8779798582217,825.9500644915829,826.6739913153687,294590
2005-12-30,823.1752319335938,833.6715454239601,820.5209807373748,828.845660935254,244890
2006-01-03,839.945068359375,840.4276125445892,806.4051915456251,831.7410808393207,438190
2006-01-04,841.1517944335938,848.7525487998914,835.6019823415879,841.9963390603299,309935
2006-01-05,842.2371215820312,845.1326805634365,837.6525478924095,843.3229746093392,197095
2006-01-06,845.8568725585938,847.7872705323869,837.2909570636682,844.5297837817978,287175
2006-01-09,841.8756103515625,844.409244119221,839.3420502210641,842.720154940782,292405
2006-01-10,849.3558349609375,851.8893953546756,822.572156119679,822.572156119679,321220
2006-01-11,854.54345703125,857.6803260428117,851.7685882558637,856.5944726085881,334650
2006-01-12,847.6663208007812,856.594233819385,845.1327616767312,856.594233819385,264465
2006-01-13,845.133056640625,855.9912971970356,837.2909940165506,844.5298210541577,319545
2006-01-17,832.9476318359375,837.1702804575101,827.639129828244,835.6018092026361,335450
2006-01-18,827.7598876953125,836.0845687000036,825.3469452171017,833.0683906022402,349245
2006-01-19,821.606689453125,829.6900592750259,820.4002185435023,828.8455149108619,350660
2006-01-20,804.8367919921875,821.3654597758673,804.7161743444462,821.3654597758673,513095
2006-01-23,803.6303100585938,809.1801208851721,800.2522059590636,803.8716189879488,366275
2006-01-24,802.7859497070312,809.5421588355953,801.5794785314193,807.9737610347312,311285
2006-01-25,793.978515625,805.6812987573439,787.9461607771057,803.99228358222,405795
2006-01-26,801.5794067382812,810.8691750487333,796.27090458618,796.27090458618,364440
2006-01-27,804.1129760742188,811.8344204531227,798.2012383181375,802.303269451396,283780
2006-01-30,797.115478515625,806.5259384628545,795.305771847421,805.3194673507186,340510
2006-01-31,789.7560424804688,800.1317393035287,789.6354248116032,797.1155612102834,341995
2006-02-01,799.5282592773438,801.4585832120765,789.8764923294046,791.4448897310172,369640
2006-02-02,789.87646484375,800.1314668690878,787.4635231907292,799.5282314558327,385410
2006-02-03,788.428955078125,792.6516044167224,780.2249653762821,789.0321906979246,290275
2006-02-06,796.3916625976562,801.3382390287276,789.0322172433708,790.2386885235594,300875
2006-02-07,793.8577270507812,801.4584777951184,789.2731530809532,796.3912860865175,264230
2006-02-08,800.855224609375,802.3030041563306,792.4099298287821,798.0803567660341,247085
2006-02-09,809.7830810546875,823.5368017057441,798.080301512939,801.6997133111836,527675
2006-02-10,819.1937255859375,820.4001964630892,809.9038851044426,812.6787533944636,503715
2006-02-13,819.67626953125,822.8130640743345,810.7483563899601,819.1936517690223,288630
2006-02-14,825.1054077148438,828.7248201066847,815.8155678483588,821.6066129478775,350010
2006-02-15,823.89892578125,826.0705584595747,812.919997492117,822.8130726235213,340120
2006-02-16,822.5717163085938,824.8640401151149,814.0058037124687,823.295642917714,254460
2006-02-17,813.4027099609375,818.71113783298,805.5606489715904,818.71113783298,315215
2006-02-21,811.47216796875,813.1612564131835,806.1637410409112,812.6786386755945,245690
2006-02-22,819.314453125,823.537101761474,813.1614802809972,816.5395844627468,365865
2006-02-23,810.748291015625,816.418717897475,802.7856140408577,815.3328648385858,314525
2006-02-24,807.9735717773438,814.1265438768476,806.6464096127473,812.7994553493905,210515
2006-02-27,809.6624755859375,812.9199612768713,803.750813204812,807.9734607500999,261885
2006-02-28,800.6143188476562,808.9390002062098,799.4078475572667,806.6466752996041,355115
2006-03-01,800.7349243164062,808.3528949530784,797.5909495525391,801.581381899138,265980
2006-03-02,795.6564331054688,799.6467925532577,792.2706758104955,796.8656374111001,328885
2006-03-03,791.7869262695312,795.6563946211882,789.126662165019,793.2379861268988,303625
2006-03-06,798.1956787109375,801.4605448764091,787.4338054001216,790.5777068608164,281590
2006-03-07,804.0001220703125,805.3302175326303,796.7448948853339,798.1958812791396,315095
2006-03-08,809.6830444335938,814.5198608849388,800.1303762245642,802.7906400335964,358975
2006-03-09,805.2091064453125,812.3433669442055,804.241684041966,809.6831029429372,256085
2006-03-10,818.0269775390625,822.2591939786586,810.6508584087942,813.1901587509527,286825
2006-03-13,823.1050415039062,826.0070863418335,818.0263707826048,821.0493802829101,242005
2006-03-14,829.6348266601562,833.1415477470013,824.5562289536283,827.7001298009033,300330
2006-03-15,830.2393798828125,833.1414988051653,819.3565446299149,827.0954792202222,310755
2006-03-16,837.2528686523438,840.3967694914495,831.3277396048512,834.3507495670507,356995
2006-03-17,832.1743774414062,833.9881838116778,810.5295919012437,830.1187154609711,977630
2006-03-20,827.21630859375,835.8017000484875,821.6540005106933,833.1414368680908,362770
2006-03-21,814.1571044921875,830.9650709774085,811.3759498273421,830.9650709774085,433770
2006-03-22,820.928955078125,822.5009061491494,812.3435589450177,814.1573656740424,247325
2006-03-23,812.1013793945312,818.8729660978846,810.2875733889116,816.6964136519321,248195
2006-03-24,815.3662109375,818.6310763721527,804.1206289327645,810.1666486991762,276260
2006-03-27,811.980712890625,815.8501815326562,805.8138002889953,811.6179663500542,280730
2006-03-28,798.4374389648438,811.4968282631716,797.1073439989248,807.2646139847532,413420
2006-03-29,800.251220703125,802.9114843578733,798.0746681870427,799.8884742511042,435550
2006-03-30,798.9212036132812,802.1860696074657,793.4797848909622,802.1860696074657,418375
2006-03-31,799.1632690429688,806.9021334198865,796.744860086935,801.2188576124101,368130
2006-04-03,794.0843505859375,802.9115257924417,793.2378929515689,802.9115257924417,370160
2006-04-04,798.9212036132812,800.2512986682622,790.8195209770355,794.0843869712198,336470
2006-04-05,797.4700927734375,804.2416061169502,794.6889381432077,798.9211524338931,335760
2006-04-06,791.302978515625,797.4698882359031,790.2146655984271,794.4468788036215,310030
2006-04-07,778.4857788085938,790.3359671807273,775.7046234463552,790.2150762621872,434910
2006-04-10,776.1881713867188,782.3550830140849,771.4722456924052,781.387734457395,323210
2006-04-11,766.5146484375,779.9367868761036,762.4033242254005,766.5146484375,396695
2006-04-12,766.5146484375,771.7142122558791,762.4033242254005,767.8447436687221,265180
2006-04-13,766.6355590820312,769.05396778576,760.8313929538775,766.5146681684355,269125
2006-04-17,760.8311767578125,767.9654361241716,758.7755151829798,764.2169332201486,303890
2006-04-18,767.6030883789062,768.3286554430982,748.3767789437203,762.0407765734045,442905
2006-04-19,769.7792358398438,775.3416185147122,767.4817925253165,767.844538964036,274980
2006-04-20,770.262939453125,772.0767454329989,762.1612579822306,766.0307255000859,291385
2006-04-21,771.5933837890625,776.6720575937478,768.0867349221041,775.7047087271382,288465
2006-04-24,777.2764892578125,779.0902956610918,768.3284219506844,771.9560347572428,235710
2006-04-25,769.5374145507812,781.6294539132765,764.3377785817472,777.3972401364031,309280
2006-04-26,774.3743896484375,774.616171442281,765.0635026625089,772.318727773004,283605
2006-04-27,785.2574462890625,791.5452507617196,770.2632806912179,774.3746055885586,386415
2006-04-28,789.0056762695312,794.4470947265625,781.5085960790515,785.9826660156249,387510
2006-05-01,782.2344360351562,795.656576728897,781.1461224420477,795.0519744669449,303375
2006-05-02,789.8524169921875,792.9963192614706,781.1461295797274,784.7737431845868,263000
